,hru,CN2,ALPHA_BF,GW_DELAY,GWQMN,RCHRG_DP,GW_REVAP,LAT_TTIME,OV_N,SLSUBBSN,HRU_SLP,ESCO,SURLAG,EPCO,SOL_AWC,SOL_K,SOL_BD,CH_N2,CH_K2,ALPHA_BNK
1374,001330007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.077,,,,0.22,950.0,2.07,,,
1375,001330008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.018,,,,0.22,950.0,2.07,,,
1376,001330009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.25,,,,0.22,950.0,2.07,,,
1377,001330010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.389,,,,0.22,950.0,2.07,,,
1378,001330011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1379,001330012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1380,001330013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.125,,,,0.22,950.0,2.07,,,
1381,001330014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
1382,001330015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1383,001330016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.238,,,,0.22,950.0,2.07,,,
1384,001330017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.377,,,,0.22,950.0,2.07,,,
1385,001330018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.171,,,,0.22,950.0,2.07,,,
1386,001330019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1387,001330020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
1388,001330021,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1389,001330022,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
1390,001330023,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
1391,001330024,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
1392,001330025,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.348,,,,0.22,950.0,2.07,,,
1393,001330026,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1394,001330027,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1395,001330028,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.401,,,,0.22,950.0,2.07,,,
1396,001330029,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.25,,,,0.22,950.0,2.07,,,
1397,001330030,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.574,,,,0.22,950.0,2.07,,,
1398,001340000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1399,001340001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
1400,001340002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1401,001340003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.018,,,,0.22,950.0,2.07,,,
1402,001340004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1403,001340005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.241,,,,0.22,950.0,2.07,,,
1404,001340006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.247,,,,0.22,950.0,2.07,,,
1405,001340007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.125,,,,0.22,950.0,2.07,,,
1406,001340008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.371,,,,0.22,950.0,2.07,,,
1407,001340009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1408,001340010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.012,,,,0.22,950.0,2.07,,,
1409,001340011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.237,,,,0.22,950.0,2.07,,,
1410,001340012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
1411,001340013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.126,,,,0.22,950.0,2.07,,,
1412,001340014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.018,,,,0.22,950.0,2.07,,,
1413,001340015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
1414,001340016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
1415,001340017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.076,,,,0.22,950.0,2.07,,,
1416,001340018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1417,001350000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1418,001350001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1419,001350002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
1420,001350003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.248,,,,0.22,950.0,2.07,,,
1421,001350004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.383,,,,0.22,950.0,2.07,,,
1422,001350005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1423,001350006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.011,,,,0.22,950.0,2.07,,,
1424,001350007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.382,,,,0.22,950.0,2.07,,,
1425,001350008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.258,,,,0.22,950.0,2.07,,,
1426,001350009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.008,,,,0.22,950.0,2.07,,,
1427,001350010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.009,,,,0.22,950.0,2.07,,,
1428,001350011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.013,,,,0.22,950.0,2.07,,,
1429,001350012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.009,,,,0.22,950.0,2.07,,,
1430,001360000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1431,001360001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
1432,001360002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
1433,001360003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.116,,,,0.22,950.0,2.07,,,
1434,001360004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
1435,001360005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
1436,001360006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1437,001360007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1438,001360008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.38,,,,0.22,950.0,2.07,,,
1439,001370000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1440,001370001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1441,001370002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.067,,,,0.22,950.0,2.07,,,
1442,001370003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
1443,001370004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
1444,001370005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.383,,,,0.22,950.0,2.07,,,
1445,001370006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
1446,001370007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1447,001370008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1448,001370009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
1449,001370010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1450,001370011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
1451,001370012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
1452,001370013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
1453,001380000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1454,001380001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.382,,,,0.22,950.0,2.07,,,
1455,001380002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.247,,,,0.22,950.0,2.07,,,
1456,001380003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.378,,,,0.22,950.0,2.07,,,
1457,001380004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.248,,,,0.22,950.0,2.07,,,
1458,001380005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
1459,001380006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
1460,001380007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.028,,,,0.22,950.0,2.07,,,
1461,001380008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1462,001380009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
1463,001380010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.118,,,,0.22,950.0,2.07,,,
1464,001380011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.028,,,,0.22,950.0,2.07,,,
1465,001380012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
1466,001380013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
1467,001380014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
1468,001380015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
1469,001390000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1470,001390001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.014,,,,0.22,950.0,2.07,,,
1471,001390002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1472,001390003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
1473,001390004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.171,,,,0.22,950.0,2.07,,,
1474,001390005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.01,,,,0.22,950.0,2.07,,,
1475,001390006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
1476,001390007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1477,001390008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.004,,,,0.22,950.0,2.07,,,
1478,001390009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1479,001390010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
1480,001390011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.239,,,,0.22,950.0,2.07,,,
1481,001390012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.172,,,,0.22,950.0,2.07,,,
1482,001390013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.017,,,,0.22,950.0,2.07,,,
1483,001390014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.175,,,,0.22,950.0,2.07,,,
1484,001390015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1485,001390016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.243,,,,0.22,950.0,2.07,,,
1486,001390017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.076,,,,0.22,950.0,2.07,,,
1487,001390018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.369,,,,0.22,950.0,2.07,,,
1488,001390019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
1489,001390020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.126,,,,0.22,950.0,2.07,,,
1490,001390021,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.175,,,,0.22,950.0,2.07,,,
1491,001390022,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.245,,,,0.22,950.0,2.07,,,
1492,001390023,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.37,,,,0.22,950.0,2.07,,,
1493,001390024,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
1494,001390025,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
1495,001390026,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.175,,,,0.22,950.0,2.07,,,
1496,001390027,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.372,,,,0.22,950.0,2.07,,,
1497,001390028,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.126,,,,0.22,950.0,2.07,,,
1498,001390029,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
1499,001400000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1500,001400001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.072,,,,0.22,950.0,2.07,,,
1501,001400002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
1502,001400003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1503,001400004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.251,,,,0.22,950.0,2.07,,,
1504,001400005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.381,,,,0.22,950.0,2.07,,,
1505,001400006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.021,,,,0.22,950.0,2.07,,,
1506,001400007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1507,001400008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1508,001400009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1509,001400010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.244,,,,0.22,950.0,2.07,,,
1510,001400011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.374,,,,0.22,950.0,2.07,,,
1511,001400012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.368,,,,0.22,950.0,2.07,,,
1512,001400013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.248,,,,0.22,950.0,2.07,,,
1513,001400014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.016,,,,0.22,950.0,2.07,,,
1514,001400015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.172,,,,0.22,950.0,2.07,,,
1515,001400016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1516,001400017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
1517,001400018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
1518,001400019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.027,,,,0.22,950.0,2.07,,,
1519,001400020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
1520,001400021,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.12,,,,0.22,950.0,2.07,,,
1521,001400022,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
1522,001410000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1523,001410001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.12,,,,0.22,950.0,2.07,,,
1524,001410002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.024,,,,0.22,950.0,2.07,,,
1525,001410003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
1526,001410004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
1527,001410005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
1528,001410006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
1529,001410007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
1530,001410008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1531,001410009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.076,,,,0.22,950.0,2.07,,,
1532,001410010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.247,,,,0.22,950.0,2.07,,,
1533,001410011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1534,001410012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1535,001410013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.378,,,,0.22,950.0,2.07,,,
1536,001410014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1537,001410015,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1538,001410016,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.028,,,,0.22,950.0,2.07,,,
1539,001410017,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
1540,001410018,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.39,,,,0.22,950.0,2.07,,,
1541,001410019,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.372,,,,0.22,950.0,2.07,,,
1542,001410020,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.242,,,,0.22,950.0,2.07,,,
1543,001410021,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.026,,,,0.22,950.0,2.07,,,
1544,001410022,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.121,,,,0.22,950.0,2.07,,,
1545,001410023,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1546,001410024,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.025,,,,0.22,950.0,2.07,,,
1547,001410025,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.07,,,,0.22,950.0,2.07,,,
1548,001410026,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.068,,,,0.22,950.0,2.07,,,
1549,001410027,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.024,,,,0.22,950.0,2.07,,,
1550,001410028,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.252,,,,0.22,950.0,2.07,,,
1551,001410029,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.386,,,,0.22,950.0,2.07,,,
1552,001410030,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.559,,,,0.22,950.0,2.07,,,
1553,001410031,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.245,,,,0.22,950.0,2.07,,,
1554,001410032,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.125,,,,0.22,950.0,2.07,,,
1555,001410033,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
1556,001410034,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1557,001410035,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.381,,,,0.22,950.0,2.07,,,
1558,001410036,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.249,,,,0.22,950.0,2.07,,,
1559,001410037,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.385,,,,0.22,950.0,2.07,,,
1560,001410038,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.558,,,,0.22,950.0,2.07,,,
1561,001420000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1562,001420001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
1563,001420002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.073,,,,0.22,950.0,2.07,,,
1564,001420003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.022,,,,0.22,950.0,2.07,,,
1565,001420004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.173,,,,0.22,950.0,2.07,,,
1566,001420005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.385,,,,0.22,950.0,2.07,,,
1567,001420006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.244,,,,0.22,950.0,2.07,,,
1568,001420007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.074,,,,0.22,950.0,2.07,,,
1569,001420008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1570,001420009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.019,,,,0.22,950.0,2.07,,,
1571,001420010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1572,001420011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.023,,,,0.22,950.0,2.07,,,
1573,001420012,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.122,,,,0.22,950.0,2.07,,,
1574,001420013,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.172,,,,0.22,950.0,2.07,,,
1575,001420014,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.239,,,,0.22,950.0,2.07,,,
1576,001430000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
1577,001430001,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.124,,,,0.22,950.0,2.07,,,
1578,001430002,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,91.463,0.02,,,,0.22,950.0,2.07,,,
1579,001430003,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.246,,,,0.22,950.0,2.07,,,
1580,001430004,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.382,,,,0.22,950.0,2.07,,,
1581,001430005,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.075,,,,0.22,950.0,2.07,,,
1582,001430006,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,18.293,0.174,,,,0.22,950.0,2.07,,,
1583,001430007,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,9.146,0.376,,,,0.22,950.0,2.07,,,
1584,001430008,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,15.244,0.247,,,,0.22,950.0,2.07,,,
1585,001430009,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,24.39,0.123,,,,0.22,950.0,2.07,,,
1586,001430010,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,60.976,0.071,,,,0.22,950.0,2.07,,,
1587,001430011,78.0,0.19,51.3,337.5,0.0075,0.09,0.0,0.42,121.951,0.017,,,,0.22,950.0,2.07,,,
1588,001440000,,,,,,,,,,,,,,,,,0.17,78.75,0.35
